id,x,y,z,label,category
31286,-0.821531,-0.294752,0.516381,0,Genes
31287,-0.200757,1.572389,-0.385896,0,Genes
31288,0.506931,-0.774858,-0.695193,0,Genes
31289,0.966663,0.596131,-1.147453,0,Genes
31290,1.464379,1.454255,-0.911416,0,Genes
31291,0.833586,0.271513,2.114957,0,Genes
31292,-1.240274,0.046114,2.169444,0,Genes
31293,1.571210,1.503851,0.980672,0,Genes
31294,0.848573,2.422854,-0.296803,0,Genes
31295,-0.886277,0.000738,-0.101356,0,Genes
31296,-0.054657,-0.328447,-0.358128,0,Genes
31297,0.081173,-0.011232,2.151679,0,Genes
31298,0.076357,1.630466,0.670087,0,Genes
31299,0.807226,-0.935004,1.356815,0,Genes
31300,0.636294,-0.742862,-0.213556,0,Genes
31301,-0.056114,-1.159191,-2.170462,0,Genes
31302,0.130990,-1.174917,-1.698184,0,Genes
31303,-2.558943,1.182873,-1.142845,0,Genes
31304,0.232975,-1.259492,1.229215,0,Genes
31305,-0.073167,-0.578138,-0.818301,0,Genes
31306,0.019940,-1.160562,-1.932066,0,Genes
31307,-1.101274,-0.550096,-0.382378,0,Genes
31308,-0.181642,1.533566,0.477517,0,Genes
31309,-0.458125,-0.208484,0.917229,0,Genes
31310,0.760124,0.708186,0.846261,0,Genes
31311,-1.152080,2.638455,-0.114155,0,Genes
31312,-0.353855,-1.902606,0.208902,0,Genes
31313,0.977426,-1.075530,-0.279488,0,Genes
31314,0.298763,-0.878878,-0.579083,0,Genes
31315,0.244806,-0.914806,0.173948,0,Genes
31316,-0.394225,-3.117368,-0.696377,0,Genes
31317,0.054268,1.440654,0.201797,0,Genes
31318,0.847616,-1.671157,1.034976,0,Genes
31319,-3.422772,0.638362,-2.374524,0,Genes
31320,1.949137,1.098642,0.591976,0,Genes
31321,-0.447807,-1.903202,1.404239,0,Genes
31322,-0.517772,-0.417100,0.049572,0,Genes
31323,-0.216964,-0.717358,-0.604712,0,Genes
31324,0.050208,-0.735349,-0.532310,0,Genes
31325,-1.177922,0.618561,-1.497593,0,Genes
31326,3.023039,1.352372,0.787585,0,Genes
31327,1.012196,1.046221,-0.143810,0,Genes
31328,-0.751797,-0.048572,-0.372752,0,Genes
31329,-2.726879,0.186266,0.961983,0,Genes
31330,1.068487,1.925180,0.385170,0,Genes
31331,-0.977166,0.391350,0.258454,0,Genes
31332,-2.021008,1.525809,0.249489,0,Genes
31333,-1.950053,0.334768,-1.803642,0,Genes
31334,0.739868,0.640082,-0.052821,0,Genes
31335,0.741758,-0.473508,0.731300,0,Genes
31336,1.691811,1.513158,0.254864,0,Genes
31337,-0.447135,3.035273,-1.238817,0,Genes
31338,1.682238,1.240780,0.338352,0,Genes
31339,-0.369256,1.002699,-1.176208,0,Genes
31340,-1.020803,0.363725,-1.604421,0,Genes
31341,0.456580,0.899270,1.111354,0,Genes
31342,-0.593166,-0.450025,-0.460769,0,Genes
31343,1.246027,1.354187,-0.734537,0,Genes
31344,0.064465,0.348069,2.327084,0,Genes
31345,0.843621,-1.594146,-0.965108,0,Genes
31346,-0.706779,-1.796897,0.875769,0,Genes
31347,0.416970,0.826115,0.360468,0,Genes
31348,-1.324532,0.536168,-0.423137,0,Genes
31349,1.483507,-0.695429,-1.893521,0,Genes
31350,-1.035227,-0.647508,0.141951,0,Genes
31351,-0.995625,1.103359,0.164531,0,Genes
31352,-1.129566,0.486866,2.126237,0,Genes
31353,0.249498,-0.450554,1.426065,0,Genes
31354,-0.272624,-1.276733,-0.804846,0,Genes
31355,-0.920987,-1.658793,-0.381234,0,Genes
31356,0.938845,0.033829,-0.477605,0,Genes
31357,0.366187,2.227277,-0.086193,0,Genes
31358,-1.959656,0.344649,0.544702,0,Genes
31359,0.556694,-0.898838,-1.462661,0,Genes
31360,-1.700371,0.152348,-0.253617,0,Genes
31361,0.238519,0.028001,0.944461,0,Genes
31362,2.009760,-0.711954,-1.829602,0,Genes
31363,-0.211919,-0.851128,0.292267,0,Genes
31364,0.236711,-2.550853,0.666652,0,Genes
31365,-1.923885,-0.042087,-0.885528,0,Genes
31366,0.144917,0.916676,-0.563439,0,Genes
31367,-0.705080,1.867745,-0.779725,0,Genes
31368,0.729299,-1.496265,0.334858,0,Genes
31369,0.188063,-2.695586,0.125190,0,Genes
31370,2.570490,-0.393646,0.358972,0,Genes
31371,-2.213388,-0.477248,-2.508054,0,Genes
31372,2.124867,1.970636,1.016982,0,Genes
31373,-0.115249,0.737653,0.318001,0,Genes
31374,1.671811,0.475218,-0.151088,0,Genes
31375,1.063911,0.918127,-0.720158,0,Genes
31376,0.004536,1.611662,0.681896,0,Genes
31377,0.837500,0.574974,0.661002,0,Genes
31378,-0.923880,-0.321811,-0.980017,0,Genes
31379,1.179411,0.922526,-0.556381,0,Genes
31380,0.268220,-1.258276,-1.489696,0,Genes
31381,0.306041,-0.716235,1.413830,0,Genes
31382,-1.304842,-0.691471,0.322209,0,Genes
31383,1.455027,1.141294,-0.141521,0,Genes
31384,0.251172,-0.461531,-1.216984,0,Genes
31385,0.189130,-0.136461,-1.225159,0,Genes
31386,1.216896,-0.494905,0.887562,0,Genes
31387,-0.490551,-0.950684,-0.057897,0,Genes
31388,-1.386781,1.101320,0.128738,0,Genes
31389,-0.751306,0.804592,-2.179850,0,Genes
31390,0.209390,1.094521,0.733119,0,Genes
31391,1.121244,2.156649,1.613002,0,Genes
31392,0.762568,-1.094073,-0.054759,0,Genes
31393,-0.156822,0.209751,0.888965,0,Genes
31394,0.443372,-0.770236,1.264043,0,Genes
31395,0.588308,-0.355305,0.599109,0,Genes
31396,-0.997387,-0.830366,1.653227,0,Genes
31397,-1.112758,0.104101,-1.132973,0,Genes
31398,0.322152,-1.016724,-1.403295,0,Genes
31399,-1.737223,-0.342301,0.262137,0,Genes
31400,0.270585,-1.143046,0.762056,0,Genes
31401,-1.015201,-0.783219,-2.697142,0,Genes
31402,0.517614,0.882834,-1.254737,0,Genes
31403,0.387394,-0.451434,0.202423,0,Genes
31404,-0.654683,-1.407161,0.897904,0,Genes
31405,-0.888205,0.737717,-1.287502,0,Genes
31406,-0.260026,0.881116,-0.616248,0,Genes
31407,-0.646200,-0.685688,-1.465062,0,Genes
31408,1.018821,-1.661460,-0.802475,0,Genes
31409,1.881126,0.811201,0.237502,0,Genes
31410,0.817132,0.980780,1.259088,0,Genes
31411,-1.661013,0.264439,0.551814,0,Genes
31412,-0.366324,-0.777148,-0.849491,0,Genes
31413,1.809567,1.355685,-0.491967,0,Genes
31414,0.155781,-1.146285,-0.173026,0,Genes
31415,-0.538595,0.113150,-0.450513,0,Genes
31416,-0.507030,-0.404116,0.361053,0,Genes
31417,0.188946,-1.548929,1.310007,0,Genes
31418,-1.012335,0.843666,-0.932370,0,Genes
31419,1.303781,-1.926705,-2.083912,0,Genes
31420,-2.279172,-0.288057,-0.200360,0,Genes
31421,-0.618758,1.223358,-0.319955,0,Genes
31422,-0.744002,-2.042754,-0.133915,0,Genes
31423,0.061568,-0.029416,2.712419,0,Genes
31424,-0.906406,-1.441734,-0.789097,0,Genes
31425,-0.946702,0.250859,-0.056352,0,Genes
31426,0.272760,-0.923975,0.918907,0,Genes
31427,-1.172765,0.329015,-2.180164,0,Genes
31428,0.843631,-0.114292,1.942550,0,Genes
31429,-0.101237,2.155626,0.102468,0,Genes
31430,-1.345349,-3.970177,1.580567,0,Genes
31431,-1.184825,-0.188663,-0.688368,0,Genes
31432,0.421425,0.015424,1.584293,0,Genes
31433,-1.381529,1.047953,0.302807,0,Genes
31434,-0.346545,0.151872,-0.039350,0,Genes
31435,0.854344,-0.382002,-1.070833,0,Genes
31436,1.106161,0.761711,0.977853,0,Genes
31437,-2.761920,-0.508695,-0.584018,0,Genes
31438,-0.691117,-0.638204,-0.598612,0,Genes
31439,0.932406,-1.174119,1.566497,0,Genes
31440,0.237495,-1.947608,-0.496527,0,Genes
31441,-1.449587,-0.660846,0.699938,0,Genes
31442,1.196578,0.907420,0.899986,0,Genes
31443,0.849467,-1.037322,-0.800276,0,Genes
31444,0.471591,0.290194,-0.913061,0,Genes
31445,-0.791305,1.808517,-0.143576,0,Genes
31446,-0.185438,0.616447,-0.701630,0,Genes
31447,-0.473946,0.458960,-0.206280,0,Genes
31448,-1.552948,0.078685,-1.167766,0,Genes
31449,-0.363814,0.312573,0.980886,0,Genes
31450,-0.003597,-0.224216,-0.256404,0,Genes
31451,0.068502,0.427318,-1.465924,0,Genes
31452,1.145990,2.024573,-0.252398,0,Genes
31453,-1.199916,0.576750,0.678072,0,Genes
31454,-1.440377,-0.427567,0.689768,0,Genes
31455,-1.552145,1.441526,0.154172,0,Genes
31456,-0.443137,-0.403759,1.374616,0,Genes
31457,2.808080,-0.343083,-1.897813,0,Genes
31458,1.719540,3.092731,1.487929,0,Genes
31459,2.203795,-1.592029,-0.190284,0,Genes
31460,-0.301888,0.352289,0.175294,0,Genes
31461,2.463969,-1.523023,1.511892,0,Genes
31462,1.054463,2.709378,2.120289,0,Genes
31463,1.408761,0.900839,-1.000341,0,Genes
31464,1.113585,-0.844797,1.875167,0,Genes
31465,1.081268,1.010544,-0.540740,0,Genes
31466,-0.847360,0.400287,1.231985,0,Genes
31467,1.157571,-2.006437,1.663175,0,Genes
31468,-0.815002,-0.218110,-0.395548,0,Genes
31469,-0.275488,-0.314768,0.764813,0,Genes
31470,0.781020,1.045517,-0.497867,0,Genes
31471,0.914947,-1.618148,-2.164631,0,Genes
31472,0.871408,1.538346,-2.614532,0,Genes
31473,-0.257990,-1.495282,-0.211048,0,Genes
31474,0.070423,0.127016,0.483882,0,Genes
31475,1.843520,-0.639414,-1.526909,0,Genes
31476,-0.527803,1.370391,-0.931120,0,Genes
31477,-1.753173,0.418480,-0.680815,0,Genes
31478,0.437376,1.465292,-1.009089,0,Genes
31479,-0.285168,0.760773,-0.658362,0,Genes
31480,0.542408,1.028717,2.974188,0,Genes
31481,-0.588242,0.406486,-0.552197,0,Genes
31482,2.204059,0.673401,0.835351,0,Genes
31483,-2.181377,0.226467,0.931929,0,Genes
31484,-1.727546,-1.540432,-0.372406,0,Genes
31485,2.281567,1.383076,-2.074089,0,Genes
31486,-1.085816,-1.899035,-0.089402,0,Genes
31487,0.327704,-1.852103,0.976645,0,Genes
31488,-0.580608,-0.403434,-2.226570,0,Genes
31489,-2.354906,0.664845,0.266604,0,Genes
31490,0.090912,-0.541435,-0.179097,0,Genes
31491,-1.961682,-1.423252,2.059482,0,Genes
31492,-1.013371,-1.295424,-2.559355,0,Genes
31493,-0.247525,-1.445531,1.213357,0,Genes
31494,-0.015822,-1.332692,-1.093143,0,Genes
31495,-1.145755,1.118116,-0.841164,0,Genes
31496,-2.130497,-0.458708,-1.827749,0,Genes
31497,-1.264508,0.238131,-0.568918,0,Genes
31498,-0.772403,-1.304819,0.013719,0,Genes
31499,0.248985,1.226869,1.704413,0,Genes
31500,-2.488773,2.202161,-1.556349,0,Genes
31501,1.123024,0.232779,0.800787,0,Genes
31502,-2.235979,1.821022,0.949026,0,Genes
31503,0.550372,0.482512,-1.280797,0,Genes
31504,0.072614,1.696004,-2.130992,0,Genes
31505,-3.476031,0.301267,0.780849,0,Genes
31506,1.555615,0.695985,0.265059,0,Genes
31507,-0.240317,-0.987292,0.053548,0,Genes
31508,0.829774,1.338820,-2.917777,0,Genes
31509,-0.811965,-0.312804,-0.266002,0,Genes
31510,0.374924,-1.387933,-0.815221,0,Genes
31511,1.973574,0.328978,1.748289,0,Genes
31512,-0.316300,1.557678,-1.419696,0,Genes
31513,-0.771352,0.305089,-1.021569,0,Genes
31514,0.854233,1.330101,0.497664,0,Genes
31515,0.497165,0.479904,3.156511,0,Genes
31516,2.219187,1.413388,1.230172,0,Genes
31517,1.529336,1.807532,-0.896571,0,Genes
31518,0.355352,0.517274,-1.227253,0,Genes
31519,-1.456733,0.851910,-0.325087,0,Genes
31520,-0.156325,0.358610,1.184152,0,Genes
31521,0.510915,0.176151,-0.805981,0,Genes
31522,0.546846,-1.515203,-0.077965,0,Genes
31523,-0.228631,1.180141,0.382540,0,Genes
31524,-1.573611,2.483587,-0.526374,0,Genes
31525,1.171642,0.303824,2.574356,0,Genes
31526,0.642605,0.427076,-1.193460,0,Genes
31527,0.050760,-0.472649,-1.543824,0,Genes
31528,0.042867,1.179006,0.099226,0,Genes
31529,-1.220484,-0.049405,0.261750,0,Genes
31530,0.809510,1.274308,-0.652579,0,Genes
31531,-1.536070,-1.602655,0.713990,0,Genes
31532,-0.650290,0.104192,-0.926283,0,Genes
31533,-0.068342,1.164440,-0.531593,0,Genes
31534,0.437136,-2.424764,0.876554,0,Genes
31535,0.091572,-0.243550,0.708404,0,Genes
31536,-0.237901,0.201873,-0.670673,0,Genes
31537,-0.324404,-0.680255,-0.095116,0,Genes
31538,-0.221439,-1.013276,0.568599,0,Genes
31539,0.138236,0.286239,0.411280,0,Genes
31540,-0.089338,0.300383,-0.700011,0,Genes
31541,1.821048,-0.843900,-2.236579,0,Genes
31542,1.331616,-0.984044,0.839279,0,Genes
31543,0.824567,-1.005671,0.318980,0,Genes
31544,0.640392,0.158016,-0.755857,0,Genes
31545,1.726499,-2.107194,0.986720,0,Genes
31546,-1.146797,-0.246399,1.445232,0,Genes
31547,0.237176,-0.215270,0.415994,0,Genes
31548,-3.823833,-0.878662,2.372945,0,Genes
31549,0.361193,-0.461552,0.609098,0,Genes
31550,-1.934476,0.654452,-0.593797,0,Genes
31551,-0.986636,0.632887,1.180513,0,Genes
31552,-0.648130,0.386413,1.058134,0,Genes
31553,1.089304,-0.178894,0.083834,0,Genes
31554,-0.670521,-0.628510,-0.987248,0,Genes
31555,0.393412,0.266514,-0.612156,0,Genes
31556,-1.603278,1.066724,1.506231,0,Genes
31557,0.838764,-0.202621,1.448610,0,Genes
31558,-1.838007,0.086361,0.009651,0,Genes
31559,-1.543562,-0.685924,-0.004977,0,Genes
31560,1.375771,0.537206,-1.893381,0,Genes
31561,-0.764321,0.080800,-0.714431,0,Genes
31562,0.104194,-1.177288,2.152414,0,Genes
31563,1.021781,-1.357486,0.046266,0,Genes
31564,-2.734977,0.228485,-1.050972,0,Genes
31565,2.211155,-0.317307,1.043752,0,Genes
31566,-0.187717,0.493325,-0.361078,0,Genes
31567,-0.253368,-0.916450,-1.104503,0,Genes
31568,0.886972,0.781128,1.360086,0,Genes
31569,-1.012900,1.173337,-0.232673,0,Genes
31570,-0.295932,1.541912,0.286179,0,Genes
31571,-2.329320,0.182968,1.594375,0,Genes
31572,-0.070658,0.115743,-0.047125,0,Genes
31573,0.985322,-0.094412,1.235011,0,Genes
31574,0.399753,-0.774791,0.556917,0,Genes
31575,-0.556889,-1.902660,1.893836,0,Genes
31576,0.706274,0.897252,-0.730338,0,Genes
31577,1.093723,-0.876175,-0.767430,0,Genes
31578,0.471434,-0.235759,-1.642548,0,Genes
31579,0.016910,-0.669468,-0.911645,0,Genes
31580,0.846432,0.090600,-1.629758,0,Genes
31581,-1.323632,-0.755044,0.362355,0,Genes
31582,0.542204,1.569857,0.357575,0,Genes
31583,-1.432995,-0.069608,0.362622,0,Genes
31584,-1.028372,-0.103207,-1.854904,0,Genes
31585,-0.827977,0.608972,-3.171361,0,Genes
31586,-1.154932,-1.162225,0.219781,0,Genes
31587,-2.032623,-0.384237,-2.171294,0,Genes
31588,0.670518,-0.189284,-1.984254,0,Genes
31589,0.229357,-0.476944,-1.077483,0,Genes
31590,1.570332,0.496046,-0.138960,0,Genes
31591,1.852308,-1.016112,2.414930,0,Genes
31592,1.071202,-0.798357,-0.898031,0,Genes
31593,2.081343,-0.248678,-1.588958,0,Genes
31594,0.563685,0.101399,-1.080538,0,Genes
31595,-0.245379,-0.864606,-0.011487,0,Genes
31596,-0.551368,1.335109,2.017279,0,Genes
31597,-0.859035,-0.309775,1.143173,0,Genes
31598,1.068543,1.632778,0.920649,0,Genes
31599,0.525048,-0.679525,-0.935311,0,Genes
31600,0.237345,-0.523408,0.896187,0,Genes
31601,-0.276202,-0.032847,0.127648,0,Genes
31602,0.582186,1.395293,0.887899,0,Genes
31603,-0.425182,0.023793,-0.015527,0,Genes
31604,0.388319,1.207986,0.585305,0,Genes
31605,-0.416387,0.545658,-0.800565,0,Genes
31606,-0.600091,-1.037772,-1.670696,0,Genes
31607,1.454749,-0.569586,-1.201146,0,Genes
31608,-0.065680,1.463078,1.669494,0,Genes
31609,-1.325506,-0.500281,0.994645,0,Genes
31610,2.273086,0.555600,-1.178529,0,Genes
31611,-0.880989,-0.663723,-2.383612,0,Genes
31612,-1.696330,-0.182850,-0.546242,0,Genes
31613,-1.555389,-1.432387,0.257453,0,Genes
31614,0.917251,1.777374,0.580813,0,Genes
31615,-0.554551,-0.938436,-0.310040,0,Genes
31616,-0.221545,-0.808453,-1.464989,0,Genes
31617,-1.026076,-2.344066,1.383337,0,Genes
31618,-0.008941,-0.156552,0.930099,0,Genes
31619,-0.664771,2.369406,0.939299,0,Genes
31620,-0.218629,-2.300893,-2.025129,0,Genes
31621,-0.460907,1.582915,1.287350,0,Genes
31622,1.103761,-1.050889,-0.976770,0,Genes
31623,2.386694,1.181640,-0.715565,0,Genes
31624,-1.444410,-0.436235,1.503962,0,Genes
31625,0.089109,-0.381388,-0.863046,0,Genes
31626,1.547439,1.160491,1.160934,0,Genes
31627,-0.724559,-0.322498,0.187713,0,Genes
31628,-0.501911,0.631553,0.596812,0,Genes
31629,2.669757,0.732042,1.649460,0,Genes
31630,1.770609,-1.175201,-0.734838,0,Genes
31631,0.584037,1.556980,0.184235,0,Genes
31632,1.072209,0.001549,0.207918,0,Genes
31633,0.848971,0.250969,-0.874933,0,Genes
31634,0.128678,-0.338441,-0.833778,0,Genes
31635,-1.188505,1.202732,-0.095040,0,Genes
31636,-1.065878,-0.366466,0.444223,0,Genes
31637,0.252273,-1.577238,-0.020829,0,Genes
31638,0.869410,2.122747,0.845658,0,Genes
31639,-0.355731,-2.081629,0.336174,0,Genes
31640,-0.734839,-0.477450,1.318350,0,Genes
31641,-0.517379,0.768587,-1.942527,0,Genes
31642,-1.382537,1.908161,-1.429354,0,Genes
31643,-0.356719,1.389297,-0.600741,0,Genes
31644,-0.468257,-1.450105,-0.437771,0,Genes
31645,0.154694,-0.500648,-0.265061,0,Genes
31646,0.248297,-0.341080,0.097793,0,Genes
31647,-0.982725,0.032164,1.149086,0,Genes
31648,0.775088,1.205965,-0.120371,0,Genes
31649,1.063965,-0.625690,-0.828642,0,Genes
31650,-0.535900,-0.527523,-0.982314,0,Genes
31651,-0.382252,-3.138856,0.719166,0,Genes
31652,0.247198,-1.149251,-0.753675,0,Genes
31653,0.553527,-0.184425,0.821913,0,Genes
31654,-0.093268,0.964999,-1.344956,0,Genes
31655,-0.082006,-0.196133,-0.322827,0,Genes
31656,-0.789488,-0.176090,-1.277374,0,Genes
31657,-0.909259,0.216817,0.020504,0,Genes
31658,-0.967778,1.781712,-0.607812,0,Genes
31659,-0.878749,-0.084828,-1.321731,0,Genes
31660,0.809066,2.377243,-1.843387,0,Genes
31661,-0.123493,-0.800775,-1.205733,0,Genes
31662,-0.540127,-1.108550,0.168683,0,Genes
31663,0.014673,0.086457,2.371775,0,Genes
31664,0.432985,0.320490,0.297293,0,Genes
31665,-1.134115,-1.100488,0.354230,0,Genes
31666,-0.694437,0.613386,0.157748,0,Genes
31667,0.424112,2.308065,0.632998,0,Genes
31668,0.757673,0.850166,-0.370550,0,Genes
31669,-0.741296,0.836164,1.610305,0,Genes
31670,-1.744141,0.169606,0.249212,0,Genes
31671,1.266125,0.761242,-2.907983,0,Genes
31672,3.271721,1.163254,-1.167279,0,Genes
31673,-0.572563,-1.157303,-0.320716,0,Genes
31674,-0.694314,-0.500464,-0.957320,0,Genes
31675,0.058871,-1.023603,1.259167,0,Genes
31676,-0.613295,0.226186,-1.579647,0,Genes
31677,-0.009647,4.080824,2.082279,0,Genes
31678,-0.783487,0.301638,2.056899,0,Genes
31679,-1.155956,-0.282266,-1.748884,0,Genes
31680,0.605762,-0.549395,-1.220062,0,Genes
31681,0.711500,-1.196568,-0.275480,0,Genes
31682,-0.407221,0.088787,-1.870185,0,Genes
31683,-0.625523,-0.005381,0.413684,0,Genes
31684,-0.446677,-0.145087,0.051191,0,Genes
31685,0.195998,-1.554282,0.674053,0,Genes
31686,1.781603,1.974125,1.145595,0,Genes
31687,1.279994,-1.715740,-1.688090,0,Genes
31688,0.908646,-0.180297,2.469097,0,Genes
31689,-1.312614,-0.366220,-0.513756,0,Genes
31690,0.149499,-0.756276,-1.585777,0,Genes
31691,0.531922,-0.922484,-0.765112,0,Genes
31692,0.511915,0.675303,1.684070,0,Genes
31693,-0.237332,-1.516225,-1.266034,0,Genes
31694,-1.191215,0.538359,-0.885786,0,Genes
31695,0.977989,0.609629,-0.124673,0,Genes
31696,1.203843,1.507428,1.897722,0,Genes
31697,1.303501,1.219693,1.132900,0,Genes
31698,0.558973,0.583278,-1.409131,0,Genes
31699,-0.436170,-1.900655,0.595679,0,Genes
31700,-1.459053,-0.228613,0.197214,0,Genes
31701,-0.020653,0.692417,1.180693,0,Genes
31702,-1.282421,0.539506,1.916989,0,Genes
31703,0.279007,-0.171146,-0.680069,0,Genes
31704,1.645945,-0.928365,0.084593,0,Genes
31705,1.458296,0.198852,0.930483,0,Genes
31706,1.169712,-0.894897,0.550782,0,Genes
31707,1.946328,0.667314,1.014586,0,Genes
31708,-0.011948,1.463476,-1.518099,0,Genes
31709,0.414500,-1.866528,0.407639,0,Genes
31710,0.301638,1.429871,2.210671,0,Genes
31711,0.670023,-0.692722,1.465994,0,Genes
31712,-2.802088,-1.686989,1.144998,0,Genes
31713,0.251163,-0.842870,-0.383691,0,Genes
31714,0.666255,0.049844,-1.435334,0,Genes
31715,-0.982673,1.207526,-0.267965,0,Genes
31716,1.147422,0.254925,0.052100,0,Genes
31717,-0.049341,0.165934,-1.364535,0,Genes
31718,1.411449,1.418993,0.469489,0,Genes
31719,0.346362,-1.174302,0.046866,0,Genes
31720,0.726057,-0.304443,-2.720423,0,Genes
31721,0.639405,-0.689900,-4.314118,0,Genes
31722,0.110673,0.521450,-1.937518,0,Genes
31723,-0.727508,1.013937,0.578155,0,Genes
31724,-1.829465,0.499195,2.095903,0,Genes
31725,1.674105,1.152719,0.990550,0,Genes
31726,-0.934787,-0.178189,0.300028,0,Genes
31727,-0.162626,-0.750589,-1.039685,0,Genes
31728,0.378573,0.274723,0.787220,0,Genes
31729,0.792937,0.284916,0.859195,0,Genes
31730,2.055079,-0.430927,-0.199674,0,Genes
31731,-0.426095,0.464401,1.712062,0,Genes
31732,-0.687070,-0.587915,2.176531,0,Genes
31733,1.597468,-1.500001,0.086259,0,Genes
31734,0.889112,0.459701,0.278134,0,Genes
31735,-0.682909,-0.563227,0.667020,0,Genes
31736,0.388246,0.593135,-0.205395,0,Genes
31737,-0.558993,-0.269797,1.077214,0,Genes
31738,1.554228,1.430657,0.916585,0,Genes
31739,-0.038514,-2.014548,-1.385210,0,Genes
31740,-1.429022,-0.196642,0.212904,0,Genes
31741,-0.176013,-0.364045,-2.124273,0,Genes
31742,0.146961,0.776014,2.401958,0,Genes
31743,-0.589652,2.818802,1.612263,0,Genes
31744,0.127271,-1.685746,1.816854,0,Genes
31745,3.733075,2.052275,-0.436793,0,Genes
31746,1.251404,-0.606532,0.062872,0,Genes
31747,-1.168446,-0.590400,-0.075246,0,Genes
31748,-2.458216,1.149020,2.957859,0,Genes
31749,-1.178381,0.955452,-0.150960,0,Genes
31750,0.413716,-0.526864,-2.248088,0,Genes
31751,-0.282965,-3.169136,-0.736494,0,Genes
31752,-2.363408,-0.546633,0.772955,0,Genes
31753,0.909165,0.533447,0.736095,0,Genes
31754,0.815505,0.255098,-0.695726,0,Genes
31755,0.354619,-0.911998,1.228248,0,Genes
31756,0.976452,-1.958470,0.180418,0,Genes
31757,2.715561,-0.347272,-0.762136,0,Genes
31758,0.750969,-0.566880,1.391954,0,Genes
31759,1.515635,-1.458818,-0.757237,0,Genes
31760,-0.825250,-1.209942,-0.844407,0,Genes
31761,1.110302,-1.143110,-2.142546,0,Genes
31762,-0.495228,0.855544,-0.116541,0,Genes
31763,-0.947126,-1.445818,0.136369,0,Genes
31764,-1.100990,0.020445,-1.393445,0,Genes
31765,-0.342985,-1.705610,0.938744,0,Genes
31766,0.450269,-1.442106,0.014587,0,Genes
31767,1.291710,2.876608,0.727206,0,Genes
31768,1.025378,-0.844331,-0.567679,0,Genes
31769,1.262981,-0.504288,0.322027,0,Genes
31770,0.392608,0.448929,-1.938372,0,Genes
31771,1.384033,0.723583,-0.865340,0,Genes
31772,-1.161081,-0.534215,-0.367151,0,Genes
31773,-0.202156,0.022989,-1.030907,0,Genes
31774,-0.492430,-0.969047,-0.414845,0,Genes
31775,0.353744,0.801675,0.192686,0,Genes
31776,-1.214283,2.555661,-0.700324,0,Genes
31777,0.974191,-1.241947,-0.512284,0,Genes
31778,0.854988,0.246003,-0.871682,0,Genes
31779,-1.104746,-1.708644,-0.025391,0,Genes
31780,0.649087,-0.365812,2.066792,0,Genes
31781,-0.420059,1.389846,-1.785009,0,Genes
31782,0.629745,1.256919,1.899581,0,Genes
31783,-1.166668,0.736551,2.655993,0,Genes
31784,-1.853239,1.446227,-0.984510,0,Genes
31785,-0.936184,-0.002284,0.090594,0,Genes
31786,-0.569791,0.146093,0.649142,0,Genes
31787,-0.568015,1.956859,0.482783,0,Genes
31788,0.194626,0.987427,2.175911,0,Genes
31789,0.104233,0.075755,0.785536,0,Genes
31790,-0.328931,-1.460985,-1.594618,0,Genes
31791,-0.551702,1.511338,-1.147351,0,Genes
31792,1.598719,-0.094303,-0.340206,0,Genes
31793,0.932101,0.958604,1.150827,0,Genes
31794,-0.940987,-0.109208,-0.681839,0,Genes
31795,0.664055,0.092244,1.903193,0,Genes
31796,1.691791,1.235686,-0.304011,0,Genes
31797,1.041492,-1.459654,-2.228676,0,Genes
31798,-2.036571,-1.644989,-0.070412,0,Genes
31799,1.782215,-1.237560,-0.616105,0,Genes
31800,1.035607,-0.278548,-2.544506,0,Genes
31801,-0.815749,-0.219502,-0.412669,0,Genes
31802,0.491929,-2.191349,0.510665,0,Genes
31803,-0.392977,1.699706,-1.329884,0,Genes
31804,0.797637,-0.433030,0.390920,0,Genes
31805,0.225250,-0.505867,0.150695,0,Genes
31806,1.742063,0.713650,1.193315,0,Genes
31807,-0.991865,-0.192863,0.643307,0,Genes
31808,-0.765105,2.111252,-0.528464,0,Genes
31809,1.820433,-0.133890,0.842176,0,Genes
31810,0.536449,-0.001231,-0.099760,0,Genes
31811,0.499553,-0.236979,-0.617393,0,Genes
31812,-2.189738,0.688443,0.209481,0,Genes
31813,2.147181,-0.296520,0.925309,0,Genes
31814,-1.921329,-0.357647,-0.535587,0,Genes
31815,1.542011,1.071572,-2.170648,0,Genes
31816,0.277847,-2.460714,1.323772,0,Genes
31817,-0.249491,0.303320,-0.384978,0,Genes
31818,-0.058057,0.208693,-0.293227,0,Genes
31819,-1.531267,-0.943672,-1.204633,0,Genes
31820,0.886610,-0.138164,1.843339,0,Genes
31821,0.239008,0.744575,-1.106373,0,Genes
31822,-1.686982,1.301498,1.849633,0,Genes
31823,-1.024298,-0.120052,-0.931786,0,Genes
31824,2.502932,-1.679488,0.758756,0,Genes
31825,1.580501,1.233300,-0.825145,0,Genes
31826,1.867470,-0.002715,0.535799,0,Genes
31827,-0.546072,0.622486,-0.687193,0,Genes
31828,-0.426796,0.495792,1.351877,0,Genes
31829,0.942711,0.059604,-1.270050,0,Genes
31830,-1.329329,-0.362077,-1.399926,0,Genes
31831,0.096544,1.103408,-0.609181,0,Genes
31832,-1.638069,-0.418051,-0.692156,0,Genes
31833,0.220731,1.328788,0.597151,0,Genes
